10.62216366,7.39171962
6.15675079,9.51058527
12.15287402,5.87377180
9.18987908,7.37607454
9.64274483,8.81571295
1.66256145,2.42886273
2.10180706,5.08277561
8.20320219,8.20567937
1.30822325,5.58011932
7.34998511,8.06709237
1.73736959,5.81607298
3.52524618,1.72493594
6.28230284,2.05555784
3.18062321,5.09388974
10.34680731,7.57278157
8.32895076,2.24170662
8.77103521,7.12662547
0.74170468,0.69367702
9.65745270,8.46729810
4.98911816,5.97040410
7.14348231,9.42668910
4.49621464,3.34274031
1.83109929,0.21489681
0.52371696,2.40313547
7.26617863,7.34449374
2.53489220,3.60900620
-0.22715756,4.74675919
5.88327627,2.31551723
5.26937068,1.96059526
0.87284872,5.71177276
1.83599435,0.56752391
7.97620528,0.83556862
5.62595551,3.05279601
8.27662857,2.32088132
8.96193407,8.31193318
8.98882573,8.73615812
1.79927198,4.67283729
2.42785833,2.05317832
0.95133224,4.74679751
3.42183329,0.87636421
2.07944775,1.47447074
-1.21407482,2.30333627
3.65945988,0.88894887
5.69676392,2.96542844
9.59594326,9.47264554
6.39896183,8.04826086
3.65613402,0.85615638
6.05181896,1.90607871
3.67220864,-0.32710537
9.66905945,8.06049833
7.78090066,6.92435378
4.84706390,10.86601987
6.26029182,2.04386036
2.36702109,4.87842698
0.87239739,3.28843499
1.74580439,6.30350686
8.78228906,7.32141133
4.10843259,5.33736809
9.34850954,7.73821649
6.65716653,8.21382587
3.47935176,1.53831412
8.52267417,7.61663125
9.97994573,8.34349334
8.48822568,7.81834064
10.48539676,8.20099828
11.48135204,8.45834413
5.96958050,8.02754341
3.68837481,4.79653372
3.00185939,1.55090533
3.78318896,6.56188248
1.45679780,1.42633903
8.40881636,7.61449658
4.68541484,5.25826631
1.41778983,1.38518270
7.10659485,9.74470527
0.92506098,5.28078158
1.23343520,5.07298659
8.07159152,2.52961028
8.83505521,2.38590287
0.53867226,3.01994870
8.75760513,7.62410041
6.48722853,3.09022369
0.09023660,5.43461350
1.46081597,2.98210113
3.09192860,1.34134693
3.54376086,2.70963792
0.19773254,4.76055680
4.17923077,1.79910940
6.34878068,1.37769297
3.63509696,0.60388162
8.29167908,8.32971133
5.39810933,8.87755141
6.77959579,0.84073835
1.16068591,1.29290351
-1.61324875,5.01354557
3.01250456,5.40092774
1.59144484,2.63523276
2.79177774,5.15889241
1.15451507,1.36153276
0.03883954,1.09380025
9.16699706,8.46559705
6.64495663,7.89075182
7.69467398,2.42981387
10.05974753,7.24402594
8.67182243,8.61968148
2.15588952,6.09148856
7.48782796,9.75272275
1.44605512,4.96385438
7.20861275,3.25916653
8.46365294,3.24357005
-0.14352065,4.74269931
4.31279260,6.58733293
8.68691234,6.73600389
2.03247295,4.74953794
5.95270636,7.56882031
1.59983578,5.50427168
0.89364504,0.81646980
5.44462626,2.83956774
2.08608323,2.69191578
3.25059640,6.45946221
1.54708084,2.98749322
7.60401296,9.01452150
2.02890672,4.82101091
9.31303333,8.84172345
3.14483296,6.01259974
-1.18284171,5.57800040
1.37731450,0.20848165
2.44585241,1.49311620
4.02201031,5.60191066
10.75291805,7.41044391
0.84687193,4.63701889
1.39234440,1.58442524
1.13123396,4.83889588
5.85819287,9.64245109
4.67001004,3.42087701
10.92303480,8.61693728
0.96649311,2.27865134
0.49632844,1.35706634
1.49542048,0.90716390
0.96407073,6.04909304
2.53539428,1.84329458
11.52188259,6.75790832
2.85066954,1.81214549
6.70067483,3.00961473
3.69918583,5.24108872
8.42105936,8.55678519
8.01817216,3.03984239
3.12266423,0.38986535
7.12564222,2.32580342
2.05566423,5.80420948
3.36606222,5.15016780
1.70184348,4.28252267
7.23450623,2.46457348
2.00459680,1.04538928
6.47103479,7.25719536
1.30548062,2.28809381
6.08157297,3.01204876
7.40342400,9.10814629
2.63901268,5.73610889
6.41296017,8.86477112
5.89859147,1.28427240
6.24198421,2.45745280
1.60887069,4.23699933
2.50135236,5.40292579
1.52147623,2.11671350
8.86145496,7.77717727
0.56587402,1.07738808
2.26717281,0.04758326
2.74135754,5.09691232
3.58959490,4.30796763
1.90262673,5.15471267
1.50237413,1.96807290
1.36748263,1.07417441
4.44836546,0.92808646
8.18448384,6.91218457
9.17025092,7.32080283
3.22501101,0.93973293
8.69149898,2.41713636
-0.72944299,2.87868601
-0.01775010,2.72703188
8.77297165,9.94955985
4.55093821,1.17747030
1.57919034,5.77800519
1.77791420,5.02082450
1.94550247,5.40663657
10.12361410,8.31037472
2.40814807,0.47483575
1.72255485,5.98326825
9.38023771,7.96096520
10.04737693,7.64511437
7.78292547,8.12455442
5.88847369,2.40282198
6.63933337,7.72633993
4.19289801,4.82496974
7.73565494,2.84946295
9.34826914,9.11758899
4.86043710,3.62484483
8.87640789,1.65322188
6.44094196,2.52793100
7.54722409,1.60503970
6.05532623,1.60056315
7.08798305,1.54631187
1.53387362,1.91465477
7.76129924,8.28805026
8.93987061,7.81663155
6.96946217,7.85642837
6.60942829,2.31882557
8.95632036,8.03970858
10.12552042,7.32851834
6.25068850,5.56894138
4.80733833,2.65764467
2.62838492,5.45686131
6.26160847,2.03577119
-0.01019609,2.75198354
6.11072414,2.41942264
9.97538705,8.02594990
0.32912711,4.93561279
4.47033427,6.05653759
2.18230325,5.12289048
0.13756840,5.60879170
4.36158468,4.59650716
2.44200654,3.06523799
5.03797043,-0.21058890
4.28684386,3.23013764
3.15557760,5.27926855
5.73639018,2.43737815
3.91361850,2.47936188
4.23467486,4.98097675
2.54896298,4.47691022
1.55330951,1.53282654
5.33431270,2.35402084
1.87683695,1.51089504
1.54125332,5.56493898
2.53422676,4.86244300
8.35290265,3.28071348
4.86225755,2.83335076
4.59842215,5.46314735
3.35637386,5.64042662
10.97397836,7.83379006
2.68329821,6.48937618
3.23348076,-0.20019213
1.29267250,5.17648099
1.17687061,0.58397261
0.85930430,3.05562463
5.69587432,3.63320650
4.84269653,3.05454812
8.18799799,1.43072367
0.06842754,1.38979092
7.89648637,3.29927442
-0.19115853,2.62281396
1.23731593,5.47825274
1.41861396,2.62595060
2.35960095,5.77331229
0.99415984,2.14869537
1.60962173,1.33094868
2.66571857,4.20393687
6.46640137,2.89586466
9.12303493,8.01982171
6.15234463,2.47940830
5.52971354,2.89321721
9.02009782,8.16632434
7.67566615,8.72150599
7.50174648,2.13916435
7.39224681,9.24701808
5.79252502,2.13121911
0.56093999,1.76553664
2.90352552,7.31506946
-0.14779098,1.51061973
5.14647582,2.84420669
3.10138228,4.95371606
8.51821562,1.57097688
1.05607341,6.01723496
3.22136609,4.60269656
7.89513619,7.57469860
4.51307736,4.74087407
9.21956893,7.86827006
2.39867166,0.77785029
3.79345548,5.56883319
8.69497182,7.38714171
7.64102552,8.11457137
-0.01892097,2.37471123
1.52818377,1.98566539
7.39797501,7.57120945
7.61384278,8.77181938
8.51001190,7.87704197
2.68032213,1.13264742
0.33258012,1.02925861
5.81985641,8.66972173
1.72062158,5.66203645
9.77424299,0.49173499
7.16476789,9.15728665
6.60005936,2.19413208
4.63331280,5.21508489
3.92642076,6.18007130
6.76197882,1.96249588
0.52798881,1.13011635
2.20506475,1.24097856
1.44155981,0.36420336
9.60391429,8.10297466
5.52358885,-0.82345244
6.44128292,2.82475544
1.57233549,0.62642128
8.01401688,2.27192518
2.10650915,1.50436240
1.98667354,5.53613100
5.31771373,7.84600663
7.10659792,2.89666127
6.71773919,1.79683200
8.57826202,9.23698813
9.86402554,9.45138841
6.17757061,8.60003826
1.70501506,5.04454072
8.34715534,1.15639148
4.94092834,4.43942737
0.48950720,1.05144532
6.78071196,8.41232201
4.62226387,3.13028479
8.24382749,2.24179524
10.21049761,8.02448030
8.07177290,7.89951112
10.06785189,6.43389152
5.56032395,2.51584146
1.20037536,4.81069299
7.78130198,1.29895043
0.34685434,3.28268294
0.31342864,2.86234266
-1.17232118,3.40392374
7.05735248,8.12509509
10.70814701,7.19637892
-0.55385775,2.96485946
7.72833032,8.94194585
5.34560758,4.01204667
8.04284715,8.28543839
3.24305166,5.74928762
8.62847239,2.61185471
4.47273395,3.15107572
6.22518533,9.44234431
9.86917083,1.59622307
2.02933663,-0.84981068
1.18665649,5.26554859
5.54486582,2.79180970
6.65009568,1.28765834
2.63791111,6.05679623
2.84751860,0.92189131
1.25872282,5.31572226
2.19238738,5.45152846
6.69013793,8.54351618
-1.00433268,3.11122184
6.23972330,2.10018419
3.59294454,5.55946754
-0.69460682,2.62062944
1.03213927,1.66887906
4.35291827,3.33703873
1.90902184,0.29879980
2.27812126,0.99994501
-0.33877685,0.05190701
6.40929968,1.55815654
5.63828385,2.72246204
7.38309648,3.27499469
6.86959501,1.73738687
0.50726344,5.54597688
11.21919466,8.84898339
0.43345628,3.29240566
1.19024255,1.29826758
-2.57915974,2.55373099
2.80959504,5.58058164
1.19933060,4.29756804
10.51216133,0.68147438
9.55115286,8.73860395
0.28853576,2.29481210
6.17534877,2.33187933
7.38559932,2.50320459
4.65263542,5.16525138
9.33683722,8.80464707
2.08698309,0.53546691
6.30263167,9.12010228
2.48380221,5.95818577
4.42892183,4.61060455
6.39338412,3.35968795
1.12379978,5.97468651
-0.53424335,1.84130868
5.79828063,2.60379255
9.18064879,8.64746259
7.31814394,2.25387778
1.95166318,1.25924758
0.58077791,1.62170377
5.56345895,2.66152426
8.79908301,2.46708846
0.35562573,2.85084497
5.11518499,5.20849122
1.32232962,6.11047031
0.91140848,5.30409054
1.95120260,5.54828374
2.29418815,5.96536648
0.89550592,2.12366635
7.49738166,9.53963300
8.67867675,1.90574588
3.54430959,3.98142510
8.49365076,8.44568621
0.98550435,0.20322440
5.93275434,9.62591845
2.08211379,4.48696859
3.71486587,5.68616705
9.14383217,7.52968810
8.30337533,9.86965778
10.07499591,2.65298117
6.19948255,2.50377461
7.69639019,0.59475452
3.66548027,6.33595458
8.46478154,7.70238553
-0.11536044,2.81074412
3.64679626,4.75766691
2.54442482,4.87931888
-1.14460562,1.93327170
0.65298478,2.21256214
-2.95394400,2.90886301
2.77091453,5.68631763
6.50185541,6.77399632
5.90342467,8.16401427
9.45907599,7.11970111
8.33357554,7.84504279
5.44100579,2.88466739
5.99230363,2.94234458
7.24158190,2.68587987
0.49640533,3.10154641
4.42007144,6.92779925
9.50234250,8.50935375
9.76235136,7.68891157
0.84692330,1.11053325
6.74171216,2.30422677
-2.09550746,3.48247849
4.34648839,6.65544844
4.24446669,5.65428954
2.52713177,1.24244262
2.40835795,1.56071224
6.54561099,8.36921027
0.37173408,2.10823615
1.70190610,1.48495194
8.25988225,2.15302133
9.48536965,8.69931417
1.52164882,4.94308249
4.78398637,3.59207931
1.89502490,1.81628749
9.31050566,8.79348745
4.17821003,2.25418931
2.68319778,-0.42666927
7.70453870,8.19968264
-0.10435452,1.62409433
2.49378784,1.88609123
4.88116648,3.08132249
2.07849894,5.42496177
6.47873186,2.75961366
1.05501329,0.69899346
3.61789689,5.31465956
3.13657150,2.22891953
-0.16244646,0.90919474
8.81389268,6.91578480
4.88492461,3.51911627
8.33687779,8.69889146
1.04498179,5.36109500
9.64867891,7.90207551
3.64325552,5.80762066
10.20327657,7.11719646
3.04853653,6.51192086
2.28549190,-0.87726445
6.10504002,2.87245767
6.25077419,2.37295416
3.23230318,2.16069978
0.68233863,1.69993909
0.56442557,5.53782039
5.37838761,5.74013946
7.18917170,3.35632974
6.27363942,2.81264391
6.16031537,2.57067459
2.04811446,5.61170873
8.84283948,8.62793058
2.84767806,5.43710935
0.94109416,2.42704035
1.13778961,2.91648490
2.38266621,4.48841320
3.40928617,5.56959573
9.23708643,8.44080559
4.92476526,2.39218798
10.95148614,5.94676539
1.71275810,2.36690236
3.57448813,6.18810763
9.70404245,8.48745840
4.29171037,5.61716940
7.13770079,1.65375251
7.61791416,9.01330295
2.80938906,5.34637892
2.90219320,5.71812497
11.39004008,0.36075854
6.39351895,1.98966740
6.98425948,8.67020632
1.38354301,5.79540468
5.05121254,3.11284279
0.19050756,3.40046038
5.50819379,2.65896212
1.46347642,5.75739155
6.87575045,2.63554408
1.98133273,1.98518719
5.76072057,2.96695448
3.36954091,5.13315585
4.30200496,5.02698808
2.48269911,1.45213912
2.13630215,1.65858610
0.53570420,1.18993093
0.06510908,3.66488199
2.10944398,0.84747153
-0.02300599,2.22912209
0.99782853,2.63408659
4.40739502,6.44119688
4.60668287,5.14475017
10.14252891,7.46175765
6.70671513,2.74508694
6.85441073,8.39870159
3.11129552,6.71340820
6.46725956,8.78883369
-1.73151251,3.08861455
4.37781647,2.00409012
8.54955697,2.00216973
5.59534619,3.54001480
2.94534489,1.01079515
5.37595666,2.76179066
2.68826755,2.22385489
6.26687081,2.17410473
10.03700205,7.56760912
8.48615526,0.40434461
8.23354668,7.89613408
6.54016666,2.42394417
0.70894301,5.09053864
0.65754932,4.74918149
6.15639498,8.03058742
10.35118724,7.49990303
8.73161106,8.96691972
0.73386754,3.10624719
5.10561049,2.27851418
10.58954031,7.62867368
11.00154005,7.56312920
6.49515941,8.10595291
5.63823848,1.97694371
6.49084979,8.98317444
9.69704239,8.94156779
10.33110160,8.08923375
7.00267545,2.56685092
0.61346013,1.52450184
7.23161246,7.08739021
7.75729359,1.94355230
8.26499147,7.74818291
10.87332759,9.17378341
5.18094322,8.95764082
-0.15294142,2.08457206
2.08127334,1.96014236
5.26895191,1.94219563
8.55369152,9.38507074
2.77691898,0.55526899
5.41549101,2.42381053
7.36146330,7.26033796
8.78491941,0.97843686
1.78816813,6.09627653
-0.89318828,1.01385637
1.12572863,4.60210174
-0.69487261,3.18974308
3.26341242,5.26166907
6.93058080,2.56487260
11.12876253,7.07293162
1.50671411,5.64060814
11.28653425,6.08994990
2.16909714,1.09960049
9.72687672,8.43904961
9.70405302,7.63736185
6.14653429,2.80758542
3.80763412,-0.50044056
8.77440469,8.65063250
3.49773472,1.14775862
1.90117118,5.71779588
-0.57253813,5.84022479
7.36214118,8.87408254
9.84874093,7.50620889
1.88453700,5.10809732
2.62111285,2.63388879
5.27508194,2.35439836
5.40813951,2.90756561
0.40597399,5.23605390
1.61116769,2.58196435
0.65994450,0.70349202
2.31726064,0.02178501
11.97291603,8.63888264
7.39161014,7.14085826
3.89097047,-0.43190278
1.14905555,1.26758363
3.44436861,1.21367914
0.49895303,2.71902670
6.03159277,2.58724422
1.60419224,4.67097551
7.28107116,1.77345681
0.46882063,0.68856776
8.72256581,2.16692194
7.54871062,10.82046849
9.44576592,7.12322056
6.92667200,0.57616825
2.94364296,4.96934991
5.91298532,3.10150535
2.95414154,6.15876188
1.60737354,2.77995024
0.96528821,5.68563413
1.06915210,5.96312450
9.28971026,1.19796988
1.54626020,0.78156883
0.44909539,2.69942840
7.52669274,2.08857480
4.53333539,3.39451739
5.51741901,5.79622329
6.74641465,1.73290511
5.99886275,9.23940194
2.79386933,5.84045589
5.05109064,3.26791214
1.28981036,1.01085270
2.71698967,1.92731980
9.98177742,9.64241119
6.96073410,9.98478972
3.38861526,-0.27692738
1.60936789,1.81575357
2.86635586,4.66214420
0.39822900,2.97068998
7.51530087,7.54232043
7.76777803,7.03153885
3.73203387,5.61928681
1.98822109,5.19665892
-0.17544880,1.97237269
4.57040097,7.86582350
0.27388238,5.23479217
1.26163654,4.06900682
-0.95601702,4.60280075
0.83055728,2.41199714
-0.03496854,4.90140822
1.42074612,3.30293188
3.21833025,6.28416654
6.31164664,2.45332509
2.22256512,0.75488969
7.77028511,8.74797244
1.61763056,5.05307172
2.70256179,5.31306308
0.38171625,1.40901927
8.96928691,9.98531840
8.21687381,8.30483710
0.12680997,2.69235520
3.76930724,3.42640086
4.09785984,5.85244771
6.32186168,2.71558135
7.63471510,1.49070832
3.38150014,5.13366110
1.53598333,2.66820482
8.36020029,1.89714639
3.06188008,0.61368793
9.40375072,1.35464780
6.04067365,3.03074769
1.24268142,6.26495269
4.27807973,2.52968611
8.31720190,9.89962189
11.57613237,8.22250557
-0.01886099,2.24296031
8.07994836,7.55616719
2.15283037,0.29299596
-1.44440300,2.46794467
7.64354302,8.78681310
11.22003716,7.53085118
7.89033517,8.11318853
8.67725112,7.97776192
6.06612888,2.36256057
3.20186016,0.66417454
9.93088297,9.01949464
6.49751080,3.98060235
8.95825114,6.53046057
6.80121273,2.83251235
6.17877368,6.78645210
10.86324217,8.87036131
3.24090980,1.42857586
8.21276201,1.61744287
3.42842727,5.72698143
3.40413371,5.55313799
9.47529359,7.56486594
2.62923573,1.42116274
-0.62270261,3.11250178
6.67430899,7.31083869
-0.59857250,6.03350974
6.53271996,2.81993253
1.12997876,1.72978464
6.18397434,1.01342331
-0.39185410,1.65116051
1.16834321,2.07024451
7.60628743,2.63894193
11.24069763,6.27085239
12.00259401,7.57609403
1.36804931,5.20785876
2.30880890,1.43974431
7.06643070,8.85997591
10.12682201,6.92815647
2.58790564,5.84233171
2.58499537,0.89549911
5.32540973,3.26979366
8.47334101,8.18622262
8.38891537,8.83166464
5.61113792,6.39051459
-0.09065959,4.70248775
2.63373959,1.26360471
10.24700220,8.73000980
1.32673768,5.26086377
3.31492827,0.99191769
7.95941762,1.73771470
6.99821301,8.55638664
0.55477938,5.36061971
6.00223339,8.46232056
7.32212699,1.99170435
1.92309093,2.02489086
1.34999974,1.02500284
1.57135617,1.92060074
5.80411312,1.97985843
6.31219031,2.01430008
-0.55087439,4.57573136
7.47432563,7.21836799
2.30321580,5.84761732
9.86699503,7.42005726
-0.46799582,1.86975420
3.14797140,5.26285658
-1.55196550,6.08097458
0.82797459,3.43331285
6.25364782,2.23980571
10.77290883,6.92586660
3.82316203,6.03260114
7.66115213,2.40022202
3.43834211,4.86148065
8.31765683,1.31436629
-1.25249335,3.03971144
3.61367075,2.61778783
7.15083280,9.08371038
5.93400732,3.00335605
11.60174960,8.06573824
1.28165693,0.71076096
7.09661620,7.96631539
5.83215352,2.20643737
7.48762312,1.28809163
3.23332830,6.23266196
5.91031421,2.28105957
0.06293912,1.99436729
3.56183307,5.13595632
6.19507091,1.43190871
-0.02659114,3.04916932
4.69781816,3.11803229
-0.17061246,2.01370473
7.28027030,9.49810141
3.80394437,4.26266426
6.65003893,8.87548701
7.30627704,2.52510350
11.25483001,8.05010066
3.95904348,4.15277850
8.77852518,8.78460043
5.60097420,2.20362806
7.84545385,9.28210359
1.55286411,6.17658290
7.15287633,2.35313307
9.87960970,8.27620101
2.59922827,1.20564505
7.46829422,2.17198673
2.17724943,5.63432515
7.64032769,2.30539335
-0.03546187,1.46973583
1.62810717,1.65820397
0.63947695,2.31230033
2.51582021,5.60646397
9.92849030,8.82558103
6.22154180,3.45439306
1.10721656,0.87920352
1.09144991,1.35479087
2.68828453,4.72940205
8.37886607,7.20434753
7.48499091,2.38397940
4.77097632,2.67860005
2.38233697,5.64795060
7.61497746,7.63877243
3.08281325,1.08607105
6.04719207,4.05214332
9.09472334,2.09631893
1.75739623,5.97326818
8.80013258,8.29805812
0.55756079,1.52912497
5.11573516,3.13577227
1.47344428,2.43236258
11.22537140,7.91689348
4.33502868,2.40352427
0.58962187,1.61727249
7.77926628,1.46693159
8.23215213,8.21315178
-0.25432593,2.89496180
1.56721235,2.74920610
8.23565850,8.54124685
2.65199898,5.65781293
2.41077467,4.28241907
-1.49306001,2.47557917
4.66066245,6.53387869
0.28645205,3.74464047
2.67461810,2.18138725
-1.03521133,4.14096861
0.04693465,1.47040778
-0.89967178,4.84990332
9.76545793,8.82149636
3.57542998,1.80794371
3.10152553,5.45080477
1.58563632,1.80784352
2.89649155,0.82275406
5.70284004,2.62840533
6.89751499,1.97686441
2.86996796,5.62343304
6.37519899,9.01255768
5.41486803,10.36907229
8.11772068,8.06615434
7.62034634,8.56522447
5.80012152,3.46462100
3.90132551,6.44795667
0.83587367,1.08408747
2.87410528,0.96157502
8.28786068,1.86509017
2.95945514,5.07834158
7.10383994,9.49462568
7.94853490,8.52616204
0.66793158,4.68996332
9.81134472,6.73863609
5.80118050,2.70051656
9.50519379,0.82725045
1.40498828,5.70273037
4.99017116,2.82240766
9.87384240,7.16027154
-0.19121644,1.96273956
5.92628256,2.22502355
9.19280082,1.44395866
8.77946563,8.10493567
5.39908628,6.11953865
10.90367692,7.25590983
-2.11647582,6.31096048
6.77813394,2.39088757
7.38445848,1.80541452
6.58615736,3.71129424
1.86713936,6.02059857
1.20722568,4.44416102
8.48953137,7.82398709
6.67688850,1.99571862
3.07482155,5.65085530
9.26810814,8.30174414
7.88756381,7.99639804
2.73324512,5.00914018
5.45939933,8.81875101
0.82160643,5.72658137
6.28827923,2.60992534
3.38979467,2.10275320
7.80256245,9.20254593
-2.92435399,3.71022169
1.66162911,1.03310517
6.71578976,10.28846146
6.24728867,3.36110975
2.37728488,5.60692751
4.65418169,2.66444807
8.63046173,1.85331275
2.27383314,1.65075764
6.67534123,2.51742387
6.16518128,3.67606122
-1.64541232,5.38366403
8.54681608,1.25419548
2.22722102,2.54697208
2.86151791,0.28704817
7.14947671,3.42531762
7.53395022,0.69020189
2.77521644,-0.36035952
1.24858510,2.17332099
4.22456448,2.90898827
3.85311931,5.81009265
2.06197207,6.25642136
-1.33119401,5.96032813
8.14958953,8.75050069
1.55755508,2.33745011
5.47820477,3.61743945
6.45215500,2.39982726
2.56339051,3.28526304
1.05256084,2.19589687
2.74507365,6.03984223
7.36814429,8.67172033
9.81304782,7.41894197
2.40735374,5.40623148
1.71844847,5.18874261
9.17265003,7.68829176
3.03949394,0.94727386
0.07083822,2.21976283
1.06992978,5.27319222
7.95267715,3.17203404
1.24055058,1.41417326
7.68985126,7.46391101
7.56655708,8.09140165
2.89155795,5.89635722
8.15628722,2.16963350
8.58825334,6.45506252
2.75383294,5.49167252
4.33526933,-0.74996674
2.31411738,5.17509995
0.55585031,1.89837274
10.35409013,8.47560860
6.16192196,3.74732922
3.94122580,6.70905126
2.78405602,5.01730526
3.24370620,0.14733516
1.89573021,2.09694436
1.23025486,1.65965747
3.78860634,5.70373575
2.40028645,1.16900015
4.21619408,5.13550766
-0.38112466,4.83647122
5.61893980,1.90285598
5.62260297,1.88212756
8.22791615,2.85627465
-0.33288034,1.59242142
2.48267681,4.71167681
1.44473747,1.90656002
10.38034361,8.31986150
1.12206010,2.41201828
-0.72413438,4.10071768
4.63007576,2.16754611
1.97174870,1.16899060
4.25101128,4.05221111
2.40834723,5.05024132
5.77142421,2.33569896
4.46943848,2.70387774
1.67005364,4.90340432
1.53082785,4.62872990
1.39613849,5.05259905
1.70015042,1.50341180
4.45511642,1.91073404
8.41271990,7.91110863
2.67277622,4.95578301
7.99929800,1.79700146
0.09191275,1.86640134
9.26271217,7.20783338
9.23009870,8.43391010
8.58614569,1.36158390
9.86003539,1.81374511
1.48647379,1.80244908
5.16581717,6.01437000
0.77094930,1.02226467
6.68925364,1.90883873
4.85486213,3.36585466
1.57150898,5.15027373
5.76814174,1.64974301
2.57556659,5.78081923
8.07225341,3.33088172
6.06512354,8.23212517
1.77704196,1.59757149
1.44532880,2.09951734
3.34675778,5.08871178
2.91465407,0.42987399
5.39089640,2.83867353
3.58199600,4.86408739
1.53214486,4.58776408
2.34191051,5.76183961
6.62331664,9.22995371
0.22734475,2.32121448
7.02809744,2.67641273
9.15323466,6.71057350
3.85155484,6.07928028
4.74854936,0.52598106
0.62225956,5.22696321
8.18060666,8.22763882
2.41147565,4.16177108
6.62790121,1.48809440
6.34813878,8.42880348
1.66964532,5.99297359
1.05002818,0.57349633
7.69366945,0.87550014
9.33788466,8.00973702
5.42515246,8.07796314
2.05903377,6.26716715
9.82710296,8.27302309
-0.10920674,5.49798573
2.68886020,5.16883463
10.18650050,6.99080585
7.22008662,8.27419665
-0.36646345,2.81635184
2.33857515,-0.47447607
6.28152560,2.56460123
7.04260437,2.03471000
1.52796467,1.05911786
7.57311733,1.42455870
1.87657253,4.67511028
2.56225352,5.53628462
2.38665174,2.22159385
5.54997410,0.53681338
1.98892059,1.57103407
6.95243546,2.14435399
1.37410815,3.44439908
5.81156921,9.61991425
6.76997897,2.10808516
6.67090018,1.66270990
7.91624002,7.54738841
0.93623131,4.89651275
1.71495589,5.48053938
7.20067468,8.59573216
1.14184449,1.85845055
6.17308418,0.88333217
4.39147576,2.30353916
8.01544941,0.86584053
3.93841068,3.35473300
1.41008299,4.91283026
2.07057117,1.11566737
8.72107248,8.27293475
0.41093787,2.92770210
4.53168817,6.67863410
7.59603739,8.10743403
1.42402467,6.27019117
12.19591624,7.15438816
